"geoRegion","datum","entries","entries_pos","entries_neg","sumTotal","freq","prct","anteil_pos","anteil_pos_diff","anteil_pos_all","pop","inz_entries","inzsumTotal","entries_diff_abs","entries_diff_inz","prct_diff","entries_diff_pct","type","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d","nachweismethode","type_variant"
"CH07",202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH01",202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH02",202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH03",202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH04",202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH05",202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH06",202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH07",202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH01",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH02",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH03",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH04",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH05",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH06",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH07",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH01",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH02",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH03",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH04",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH05",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH06",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH07",202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH01",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH02",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH03",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH04",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH05",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH06",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH07",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH01",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH02",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH03",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH04",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH05",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH06",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH07",202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH01",202022,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH02",202022,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH03",202022,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH04",202022,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH05",202022,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH06",202022,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH07",202022,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH01",202022,7761,65,7696,7761,1,100,0.8,NA,0.8,1654751,469.01,469.01,7761,469.01,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH02",202022,4967,40,4927,4967,1,100,0.8,NA,0.8,1886584,263.28,263.28,4967,263.28,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH03",202022,3485,32,3453,3485,1,100,0.9,NA,0.9,1171157,297.57,297.57,3485,297.57,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH04",202022,4995,37,4958,4995,1,100,0.7,NA,0.7,1539275,324.5,324.5,4995,324.5,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH05",202022,2212,10,2202,2212,1,100,0.5,NA,0.5,1183813,186.85,186.85,2212,186.85,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH06",202022,1635,6,1629,1635,1,100,0.4,NA,0.4,818962,199.64,199.64,1635,199.64,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH07",202022,1286,15,1271,1286,1,100,1.2,NA,1.2,351491,365.87,365.87,1286,365.87,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH01",202023,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH02",202023,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH03",202023,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH04",202023,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH05",202023,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH06",202023,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH07",202023,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH01",202023,7355,60,7295,15116,1,100,0.8,0,0.8,1654751,444.48,913.49,-406,-24.53,0,-5.2,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH02",202023,4780,35,4745,9747,1,100,0.7,-0.1,0.8,1886584,253.37,516.65,-187,-9.91,0,-3.8,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH03",202023,3805,19,3786,7290,1,100,0.5,-0.4,0.7,1171157,324.89,622.46,320,27.32,0,9.2,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH04",202023,4953,23,4930,9948,1,100,0.5,-0.2,0.6,1539275,321.77,646.28,-42,-2.73,0,-0.8,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH05",202023,2168,8,2160,4380,1,100,0.4,-0.1,0.4,1183813,183.14,369.99,-44,-3.71,0,-2,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH06",202023,1624,4,1620,3259,1,100,0.2,-0.2,0.3,818962,198.3,397.94,-11,-1.34,0,-0.7,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH07",202023,967,5,962,2253,1,100,0.5,-0.7,0.9,351491,275.11,640.98,-319,-90.76,0,-24.8,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH01",202024,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH02",202024,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH03",202024,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH04",202024,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH05",202024,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH06",202024,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH07",202024,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH01",202024,9260,63,9197,24376,1,100,0.7,-0.1,0.8,1654751,559.6,1473.09,1905,115.12,0,25.9,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH02",202024,7142,69,7073,16889,1,100,1,0.3,0.9,1886584,378.57,895.22,2362,125.2,0,49.4,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH03",202024,5382,19,5363,12672,1,100,0.4,-0.1,0.6,1171157,459.55,1082.01,1577,134.66,0,41.4,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH04",202024,7561,26,7535,17509,1,100,0.3,-0.2,0.5,1539275,491.21,1137.48,2608,169.44,0,52.7,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH05",202024,3042,17,3025,7422,1,100,0.6,0.2,0.5,1183813,256.97,626.96,874,73.83,0,40.3,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH06",202024,2398,19,2379,5657,1,100,0.8,0.6,0.5,818962,292.81,690.75,774,94.51,0,47.7,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH07",202024,933,8,925,3186,1,100,0.9,0.4,0.9,351491,265.44,906.42,-34,-9.67,0,-3.5,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH01",202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH02",202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH03",202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH04",202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH05",202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH06",202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH07",202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH01",202025,12582,79,12503,36958,1,100,0.6,-0.1,0.7,1654751,760.36,2233.45,3322,200.76,0,35.9,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH02",202025,9471,36,9435,26360,1,100,0.4,-0.6,0.7,1886584,502.02,1397.23,2329,123.45,0,32.6,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH03",202025,5881,19,5862,18553,1,100,0.3,-0.1,0.5,1171157,502.15,1584.16,499,42.6,0,9.3,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH04",202025,11394,40,11354,28903,1,100,0.4,0.1,0.4,1539275,740.22,1877.7,3833,249.01,0,50.7,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH05",202025,4562,5,4557,11984,1,100,0.1,-0.5,0.3,1183813,385.36,1012.32,1520,128.39,0,50,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH06",202025,3314,17,3297,8971,1,100,0.5,-0.3,0.5,818962,404.66,1095.41,916,111.85,0,38.2,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH07",202025,1053,7,1046,4239,1,100,0.7,-0.2,0.8,351491,299.58,1206.01,120,34.14,0,12.9,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH01",202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH02",202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH03",202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH04",202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH05",202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH06",202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH07",202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Antigen_Schnelltest",""
"CH01",202026,13994,116,13878,50952,1,100,0.8,0.2,0.8,1654751,845.69,3079.13,1412,85.33,0,11.2,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH02",202026,11472,67,11405,37832,1,100,0.6,0.2,0.7,1886584,608.08,2005.32,2001,106.06,0,21.1,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH03",202026,6864,49,6815,25417,1,100,0.7,0.4,0.5,1171157,586.09,2170.25,983,83.94,0,16.7,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH04",202026,13311,85,13226,42214,1,100,0.6,0.2,0.5,1539275,864.76,2742.46,1917,124.54,0,16.8,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH05",202026,6446,40,6406,18430,1,100,0.6,0.5,0.4,1183813,544.51,1556.83,1884,159.15,0,41.3,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH06",202026,4003,34,3969,12974,1,100,0.8,0.3,0.6,818962,488.79,1584.2,689,84.13,0,20.8,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
"CH07",202026,1224,2,1222,5463,1,100,0.2,-0.5,0.7,351491,348.23,1554.24,171,48.65,0,16.2,"COVID19Test","2021-05-06_07-48-24","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PCR",""
